#Bolivia CRNS
UTC, N1 [cph], N2 [cph], P1 [mb], Batt [V], H7 [%], P4 [mb], T7 [C], NMcounts, fbar, fhum, fsol, CR VWC
2022-09-09 07:42:00, 17774, 7776, 0.0, 5.8, 55.0, 580.1, 0.0, 160.063, 0.978, 1.014, 0.993, 0.165
2022-09-09 06:42:00, 17576, 7631, 0.0, 23.1, 55.0, 580.6, 0.0, 159.748, 0.982, 1.014, 0.995, 0.169
2022-09-09 05:42:00, 17222, 7563, 0.0, 11.6, 50.0, 580.9, 1.0, 160.567, 0.984, 1.014, 0.990, 0.185
2022-09-09 04:43:00, 17665, 7686, 0.0, 23.2, 59.0, 581.2, 0.0, 159.477, 0.986, 1.015, 0.997, 0.160
2022-09-09 03:42:00, 17645, 7625, 0.0, 12.8, 49.0, 581.4, 0.0, 160.454, 0.988, 1.013, 0.991, 0.165
2022-09-09 02:42:00, 17770, 7666, 0.0, 12.8, 54.0, 581.1, 2.0, 160.748, 0.985, 1.016, 0.989, 0.162
2022-09-09 01:42:00, 17759, 7550, 0.0, 12.9, 37.0, 580.5, 2.0, 160.718, 0.981, 1.011, 0.989, 0.168
2022-09-09 00:42:00, 17489, 7687, 0.0, 12.9, 45.0, 580.4, 2.0, 161.424, 0.980, 1.014, 0.985, 0.181
2022-09-08 23:42:00, 17731, 7738, 0.0, 13.0, 42.0, 580.6, 2.0, 160.678, 0.982, 1.013, 0.989, 0.167
2022-09-08 22:42:00, 17500, 7736, 0.0, 13.0, 38.0, 580.5, 3.0, 160.678, 0.981, 1.012, 0.989, 0.178
2022-09-08 21:42:00, 17463, 7682, 0.0, 14.1, 29.0, 580.8, 8.0, 161.064, 0.983, 1.013, 0.987, 0.179
2022-09-08 20:42:00, 17888, 7755, 0.0, 14.1, 35.0, 580.8, 7.0, 160.623, 0.983, 1.015, 0.990, 0.159
2022-09-08 19:42:00, 17854, 7678, 0.0, 14.1, 33.0, 580.9, 8.0, 161.608, 0.984, 1.015, 0.984, 0.164
2022-09-08 18:42:00, 17591, 7631, 0.0, 14.0, 29.0, 581.1, 9.0, 161.782, 0.985, 1.014, 0.983, 0.174
2022-09-08 17:42:00, 17598, 7744, 0.0, 14.1, 26.0, 581.6, 10.0, 160.425, 0.989, 1.013, 0.991, 0.166
2022-09-08 16:42:00, 17519, 7427, 0.0, 14.1, 24.0, 582.1, 8.0, 160.125, 0.993, 1.011, 0.993, 0.167
2022-09-08 15:42:00, 17531, 7582, 0.0, 14.1, 26.0, 582.4, 7.0, 161.289, 0.995, 1.011, 0.986, 0.170
2022-09-08 14:42:00, 17574, 7532, 0.0, 14.6, 28.0, 582.7, 6.0, 160.858, 0.998, 1.011, 0.988, 0.165
2022-09-08 13:42:00, 17951, 7387, 0.0, 14.6, 24.0, 582.1, 6.0, 160.049, 0.993, 1.009, 0.993, 0.152
2022-09-08 12:43:00, 17912, 7669, 0.0, 14.8, 27.0, 581.7, 5.0, 160.918, 0.990, 1.010, 0.988, 0.158
2022-09-08 11:42:00, 17901, 7681, 0.0, 14.3, 46.0, 581.1, 0.0, 160.655, 0.985, 1.012, 0.990, 0.159
2022-09-08 10:42:00, 17773, 7659, 0.0, 14.3, 47.0, 580.6, -3.0, 160.312, 0.982, 1.010, 0.992, 0.166
2022-09-08 09:42:00, 17757, 7690, 0.0, 14.3, 41.0, 580.0, -3.0, 161.082, 0.977, 1.009, 0.987, 0.174
2022-09-08 08:42:00, 17908, 7749, 0.0, 14.3, 40.0, 579.7, -2.0, 160.102, 0.975, 1.009, 0.993, 0.166
2022-09-08 07:42:00, 18232, 7802, 0.0, 14.3, 37.0, 580.0, -1.0, 160.623, 0.977, 1.009, 0.990, 0.154
2022-09-08 06:42:00, 17905, 7555, 0.0, 13.8, 34.0, 580.4, 0.0, 160.273, 0.980, 1.009, 0.992, 0.163
2022-09-08 05:42:00, 17771, 7539, 0.0, 10.1, 37.0, 580.7, -1.0, 159.844, 0.982, 1.009, 0.995, 0.165
2022-09-08 04:42:00, 17815, 7589, 0.0, 22.9, 31.0, 581.4, 1.0, 157.522, 0.988, 1.009, 1.009, 0.150
2022-09-08 03:42:00, 17867, 7740, 0.0, 22.9, 37.0, 581.6, 0.0, 158.712, 0.989, 1.010, 1.002, 0.151
2022-09-08 02:42:00, 17911, 7620, 0.0, 22.9, 30.0, 581.6, 0.0, 158.684, 0.989, 1.008, 1.002, 0.151
2022-09-08 01:42:00, 17804, 7624, 0.0, 22.9, 34.0, 581.5, 0.0, 159.417, 0.989, 1.009, 0.997, 0.157
2022-09-08 00:42:00, 17977, 7943, 0.0, 12.9, 30.0, 581.3, 0.0, 159.654, 0.987, 1.008, 0.996, 0.154
2022-09-07 23:42:00, 18059, 7749, 0.0, 13.0, 27.0, 581.0, 2.0, 159.362, 0.985, 1.008, 0.998, 0.151
2022-09-07 22:42:00, 17843, 7848, 0.0, 13.0, 22.0, 580.8, 3.0, 159.362, 0.983, 1.007, 0.998, 0.160
2022-09-07 21:42:00, 17777, 7680, 0.0, 14.1, 19.0, 581.5, 7.0, 159.996, 0.989, 1.008, 0.994, 0.161
2022-09-07 20:42:00, 17763, 7759, 0.0, 14.0, 15.0, 581.5, 8.0, 159.881, 0.989, 1.007, 0.994, 0.162
2022-09-07 19:42:00, 17881, 7669, 0.0, 14.0, 13.0, 581.6, 9.0, 159.553, 0.989, 1.006, 0.996, 0.157
2022-09-07 18:42:00, 17936, 7672, 0.0, 14.0, 15.0, 581.9, 9.0, 160.891, 0.992, 1.007, 0.988, 0.158
2022-09-07 17:42:00, 17502, 7635, 0.0, 14.1, 14.0, 582.3, 9.0, 160.979, 0.995, 1.007, 0.988, 0.172
2022-09-07 16:42:00, 17584, 7585, 0.0, 14.1, 15.0, 583.0, 8.0, 159.675, 1.000, 1.007, 0.996, 0.160
2022-09-07 15:42:00, 17524, 7580, 0.0, 14.1, 17.0, 583.5, 8.0, 160.538, 1.004, 1.008, 0.990, 0.163
2022-09-07 14:42:00, 17239, 7524, 0.0, 14.6, 22.0, 583.5, 7.0, 159.550, 1.004, 1.009, 0.996, 0.169
2022-09-07 13:42:00, 17302, 7381, 0.0, 14.7, 18.0, 583.5, 6.0, 159.051, 1.004, 1.007, 1.000, 0.166
2022-09-07 12:42:00, 17407, 7584, 0.0, 14.8, 14.0, 583.3, 4.0, 158.906, 1.002, 1.005, 1.000, 0.164
2022-09-07 11:42:00, 17197, 7602, 0.0, 14.3, 35.0, 583.0, -1.0, 158.876, 1.000, 1.009, 1.001, 0.170
2022-09-07 10:42:00, 17529, 7733, 0.0, 14.3, 48.0, 582.4, -3.0, 159.046, 0.995, 1.010, 1.000, 0.161
2022-09-07 09:42:00, 17398, 7537, 0.0, 14.3, 48.0, 582.1, -3.0, 158.254, 0.993, 1.010, 1.005, 0.164
2022-09-07 08:42:00, 17191, 7641, 0.0, 14.3, 49.0, 581.9, -2.0, 158.888, 0.992, 1.011, 1.001, 0.175
2022-09-07 07:42:00, 17292, 7497, 0.0, 14.3, 44.0, 582.3, -2.0, 159.695, 0.995, 1.010, 0.996, 0.173
2022-09-07 06:42:00, 17789, 7552, 0.0, 14.3, 33.0, 582.5, -2.0, 159.512, 0.996, 1.008, 0.997, 0.154
2022-09-07 05:42:00, 17476, 7546, 0.0, 14.3, 26.0, 582.7, -2.0, 158.958, 0.998, 1.006, 1.000, 0.164
2022-09-07 04:42:00, 17731, 7434, 0.0, 14.3, 18.0, 583.3, -2.0, 159.374, 1.002, 1.004, 0.998, 0.154
2022-09-07 03:42:00, 17512, 7565, 0.0, 13.8, 30.0, 583.3, 0.0, 158.448, 1.002, 1.008, 1.003, 0.156
2022-09-07 02:42:00, 17506, 7520, 0.0, 11.6, 24.0, 583.2, -1.0, 158.102, 1.002, 1.006, 1.006, 0.156
2022-09-07 01:42:00, 17524, 7489, 0.0, 12.9, 23.0, 583.1, 0.0, 158.168, 1.001, 1.006, 1.005, 0.156
2022-09-07 00:42:00, 17571, 7464, 0.0, 12.9, 22.0, 582.7, 3.0, 158.510, 0.998, 1.007, 1.003, 0.157
2022-09-06 23:42:00, 17552, 7456, 0.0, 13.0, 23.0, 582.5, 4.0, 158.979, 0.996, 1.008, 1.000, 0.161
2022-09-06 22:42:00, 17570, 7547, 0.0, 13.0, 29.0, 582.3, 4.0, 158.979, 0.995, 1.010, 1.000, 0.159
2022-09-06 21:42:00, 17676, 7718, 0.0, 14.0, 8.0, 582.7, 8.0, 158.263, 0.998, 1.004, 1.005, 0.154
2022-09-06 20:42:00, 17434, 7613, 0.0, 14.0, 6.0, 582.5, 9.0, 158.536, 0.996, 1.003, 1.003, 0.167
2022-09-06 19:42:00, 17621, 7562, 0.0, 14.0, 7.0, 582.4, 9.0, 158.516, 0.995, 1.003, 1.003, 0.160
2022-09-06 18:42:00, 17719, 7596, 0.0, 14.0, 9.0, 583.0, 8.0, 159.347, 1.000, 1.004, 0.998, 0.156
2022-09-06 17:42:00, 17673, 7336, 0.0, 14.1, 13.0, 583.5, 8.0, 158.646, 1.004, 1.006, 1.002, 0.151
2022-09-06 16:42:00, 17372, 7569, 0.0, 14.1, 8.0, 583.7, 8.0, 158.964, 1.005, 1.004, 1.000, 0.164
2022-09-06 15:42:00, 17631, 7455, 0.0, 14.2, 9.0, 583.7, 7.0, 158.375, 1.005, 1.004, 1.004, 0.152
2022-09-06 14:42:00, 17454, 7525, 0.0, 14.6, 15.0, 584.0, 6.0, 158.460, 1.008, 1.006, 1.003, 0.156
2022-09-06 13:42:00, 17080, 7428, 0.0, 14.7, 13.0, 584.0, 5.0, 157.873, 1.008, 1.005, 1.007, 0.168
2022-09-06 12:42:00, 17397, 7543, 0.0, 13.3, 20.0, 583.6, 2.0, 157.062, 1.005, 1.006, 1.012, 0.154
2022-09-06 11:42:00, 17338, 7548, 0.0, 14.3, 44.0, 583.1, -3.0, 157.010, 1.001, 1.009, 1.013, 0.156
2022-09-06 10:42:00, 17350, 7623, 0.0, 14.3, 63.0, 582.7, -6.0, 156.894, 0.998, 1.011, 1.013, 0.157
2022-09-06 09:42:00, 17257, 7535, 0.0, 14.3, 78.0, 582.2, -5.0, 157.353, 0.994, 1.014, 1.010, 0.163
2022-09-06 08:42:00, 17215, 7627, 0.0, 14.3, 76.0, 581.7, -4.0, 157.409, 0.990, 1.015, 1.010, 0.166
2022-09-06 07:42:00, 17216, 7539, 0.0, 14.3, 74.0, 581.8, -4.0, 157.295, 0.991, 1.015, 1.011, 0.165
2022-09-06 06:42:00, 17203, 7618, 0.0, 14.3, 67.0, 582.0, -3.0, 156.745, 0.992, 1.014, 1.014, 0.164
2022-09-06 05:42:00, 17210, 7330, 0.0, 14.3, 58.0, 582.2, -3.0, 156.318, 0.994, 1.012, 1.017, 0.161
2022-09-06 04:42:00, 16950, 7286, 0.0, 14.3, 58.0, 582.6, -2.0, 156.892, 0.997, 1.013, 1.013, 0.172
2022-09-06 03:42:00, 16965, 7490, 0.0, 14.3, 52.0, 583.1, -2.0, 156.454, 1.001, 1.012, 1.016, 0.167
2022-09-06 02:42:00, 17286, 7354, 0.0, 5.8, 48.0, 583.1, -1.0, 156.755, 1.001, 1.012, 1.014, 0.156
2022-09-06 01:42:00, 17150, 7404, 0.0, 12.9, 44.0, 583.1, 0.0, 156.796, 1.001, 1.012, 1.014, 0.161
2022-09-06 00:42:00, 17434, 7808, 0.0, 12.9, 44.0, 582.5, 0.0, 155.687, 0.996, 1.012, 1.021, 0.149
2022-09-05 23:42:00, 17306, 7488, 0.0, 13.0, 37.0, 581.9, 0.0, 155.661, 0.992, 1.010, 1.021, 0.158
2022-09-05 22:42:00, 17262, 7584, 0.0, 13.0, 30.0, 581.2, 3.0, 155.661, 0.986, 1.010, 1.021, 0.163
2022-09-05 21:42:00, 17309, 7534, 0.0, 14.1, 25.0, 581.6, 6.0, 155.217, 0.989, 1.010, 1.024, 0.158
2022-09-05 20:42:00, 17470, 7675, 0.0, 14.1, 28.0, 581.3, 7.0, 155.900, 0.987, 1.012, 1.020, 0.154
2022-09-05 19:42:00, 17445, 7335, 0.0, 14.1, 30.0, 581.5, 7.0, 156.882, 0.989, 1.013, 1.013, 0.158
2022-09-05 18:42:00, 17084, 7345, 0.0, 14.1, 32.0, 581.5, 8.0, 155.972, 0.989, 1.014, 1.019, 0.167
2022-09-05 17:42:00, 17088, 7590, 0.0, 14.2, 27.0, 581.8, 8.0, 157.258, 0.991, 1.012, 1.011, 0.172
2022-09-05 16:42:00, 16792, 7452, 0.0, 14.2, 35.0, 582.4, 7.0, 157.409, 0.995, 1.015, 1.010, 0.180
2022-09-05 15:42:00, 16542, 7410, 0.0, 14.3, 58.0, 582.8, 5.0, 157.639, 0.998, 1.021, 1.009, 0.186
2022-09-05 14:43:00, 16577, 7225, 0.0, 14.7, 70.0, 583.3, 2.0, 156.897, 1.002, 1.021, 1.013, 0.178
2022-09-05 13:42:00, 16814, 7471, 0.0, 14.7, 61.0, 582.9, 3.0, 156.250, 0.999, 1.020, 1.017, 0.168
2022-09-05 12:42:00, 17016, 7359, 0.0, 5.8, 67.0, 582.5, 2.0, 155.903, 0.996, 1.020, 1.020, 0.160
2022-09-05 11:42:00, 17178, 7321, 0.0, 14.3, 77.0, 582.0, -2.0, 155.500, 0.992, 1.018, 1.022, 0.157
2022-09-05 10:42:00, 17045, 7636, 0.0, 14.3, 73.0, 581.4, -4.0, 156.375, 0.988, 1.014, 1.017, 0.171
2022-09-05 09:42:00, 16964, 7652, 0.0, 14.3, 77.0, 580.9, -5.0, 156.235, 0.984, 1.014, 1.018, 0.176
2022-09-05 08:42:00, 17125, 7660, 0.0, 14.3, 76.0, 580.8, -4.0, 156.874, 0.983, 1.015, 1.013, 0.173
2022-09-05 07:42:00, 17237, 7567, 0.0, 14.3, 78.0, 580.8, -4.0, 157.895, 0.983, 1.015, 1.007, 0.172
2022-09-05 06:42:00, 17205, 7619, 0.0, 14.3, 71.0, 581.0, -3.0, 156.739, 0.985, 1.015, 1.014, 0.168
2022-09-05 05:42:00, 16993, 7455, 0.0, 14.3, 70.0, 581.6, -2.0, 156.828, 0.989, 1.016, 1.014, 0.173
2022-09-05 04:42:00, 17156, 7632, 0.0, 14.3, 75.0, 582.0, -2.0, 156.297, 0.992, 1.017, 1.017, 0.161
2022-09-05 03:42:00, 17288, 7574, 0.0, 10.1, 73.0, 582.4, -2.0, 157.637, 0.995, 1.017, 1.009, 0.160
2022-09-05 02:42:00, 17246, 7484, 0.0, 12.8, 67.0, 582.3, 0.0, 157.601, 0.995, 1.018, 1.009, 0.160
2022-09-05 01:42:00, 17348, 7676, 0.0, 12.9, 54.0, 582.2, 0.0, 158.441, 0.994, 1.014, 1.003, 0.164
2022-09-05 00:42:00, 17491, 7612, 0.0, 12.9, 37.0, 581.5, 0.0, 158.397, 0.989, 1.010, 1.004, 0.164
2022-09-04 23:42:00, 17426, 7719, 0.0, 13.0, 43.0, 581.2, 1.0, 158.721, 0.986, 1.012, 1.002, 0.168
2022-09-04 22:42:00, 17438, 7600, 0.0, 13.0, 37.0, 580.9, 2.0, 158.721, 0.984, 1.011, 1.002, 0.170
2022-09-04 21:42:00, 17280, 7584, 0.0, 14.1, 25.0, 581.1, 7.0, 158.198, 0.985, 1.010, 1.005, 0.174
2022-09-04 20:42:00, 17650, 7670, 0.0, 14.1, 22.0, 581.1, 8.0, 158.232, 0.985, 1.010, 1.005, 0.160
2022-09-04 19:42:00, 17120, 7737, 0.0, 14.2, 31.0, 581.0, 7.0, 158.969, 0.985, 1.013, 1.000, 0.182
2022-09-04 18:42:00, 17477, 7462, 0.0, 14.2, 43.0, 581.1, 5.0, 158.568, 0.985, 1.016, 1.003, 0.164
2022-09-04 17:42:00, 17239, 7617, 0.0, 14.2, 46.0, 581.5, 6.0, 158.831, 0.989, 1.018, 1.001, 0.170
2022-09-04 16:43:00, 17077, 7626, 0.0, 14.6, 48.0, 582.2, 5.0, 158.817, 0.994, 1.018, 1.001, 0.173
2022-09-04 15:42:00, 17173, 7522, 0.0, 14.7, 55.0, 582.6, 4.0, 159.554, 0.997, 1.019, 0.996, 0.170
2022-09-04 14:42:00, 17044, 7421, 0.0, 14.5, 52.0, 583.0, 3.0, 158.936, 1.000, 1.017, 1.000, 0.172
2022-09-04 13:42:00, 16909, 7526, 0.0, 14.2, 57.0, 582.8, 2.0, 158.992, 0.998, 1.017, 1.000, 0.179
2022-09-04 12:42:00, 16932, 7599, 0.0, 14.7, 64.0, 582.4, 2.0, 159.629, 0.995, 1.019, 0.996, 0.182
2022-09-04 11:42:00, 16967, 7573, 0.0, 14.2, 90.0, 582.0, 0.0, 159.916, 0.992, 1.024, 0.994, 0.180
2022-09-04 10:43:00, 16998, 7538, 0.0, 10.1, 91.0, 581.5, -1.0, 159.786, 0.989, 1.022, 0.995, 0.182
2022-09-04 09:42:00, 16705, 7524, 0.0, 13.3, 90.0, 581.3, -1.0, 159.543, 0.987, 1.022, 0.996, 0.196
2022-09-04 08:42:00, 16774, 7543, 0.0, 5.7, 91.0, 580.9, -1.0, 158.282, 0.984, 1.022, 1.004, 0.189
2022-09-04 07:42:00, 16907, 7636, 0.0, 5.7, 90.0, 581.2, -1.0, 157.582, 0.986, 1.022, 1.009, 0.178
2022-09-04 06:42:00, 16794, 7524, 0.0, 11.5, 90.0, 581.3, -1.0, 157.852, 0.987, 1.022, 1.007, 0.183
2022-09-04 05:42:00, 16981, 7437, 0.0, 12.8, 93.0, 581.6, 0.0, 157.058, 0.989, 1.024, 1.012, 0.169
2022-09-04 04:42:00, 16973, 7470, 0.0, 12.8, 94.0, 582.0, 0.0, 157.233, 0.992, 1.025, 1.011, 0.167
2022-09-04 03:42:00, 17024, 7392, 0.0, 12.8, 64.0, 581.9, 1.0, 156.335, 0.992, 1.018, 1.017, 0.166
2022-09-04 02:42:00, 16998, 7538, 0.0, 12.8, 68.0, 582.1, 0.0, 156.430, 0.993, 1.018, 1.016, 0.167
2022-09-04 01:42:00, 17117, 7527, 0.0, 23.2, 71.0, 582.0, 0.0, 156.593, 0.992, 1.019, 1.015, 0.163
2022-09-04 00:42:00, 16955, 7522, 0.0, 12.9, 73.0, 581.8, 0.0, 156.943, 0.991, 1.019, 1.013, 0.171
2022-09-03 23:42:00, 17190, 7609, 0.0, 13.0, 78.0, 581.7, 1.0, 157.238, 0.990, 1.022, 1.011, 0.162
2022-09-03 22:42:00, 17175, 7450, 0.0, 13.0, 58.0, 581.0, 1.0, 157.238, 0.985, 1.016, 1.011, 0.170
2022-09-03 21:42:00, 17680, 7746, 0.0, 14.1, 45.0, 581.0, 5.0, 157.704, 0.985, 1.017, 1.008, 0.152
2022-09-03 20:42:00, 17612, 7646, 0.0, 14.1, 28.0, 581.4, 7.0, 157.219, 0.988, 1.012, 1.011, 0.154
2022-09-03 19:42:00, 17625, 7514, 0.0, 14.1, 28.0, 581.1, 7.0, 156.972, 0.985, 1.012, 1.013, 0.154
2022-09-03 18:42:00, 17231, 7721, 0.0, 14.2, 45.0, 581.3, 6.0, 157.278, 0.987, 1.018, 1.011, 0.165
2022-09-03 17:42:00, 17214, 7541, 0.0, 14.2, 43.0, 581.7, 6.0, 157.778, 0.990, 1.017, 1.008, 0.166
2022-09-03 16:42:00, 17036, 7496, 0.0, 14.6, 65.0, 582.3, 4.0, 157.515, 0.995, 1.022, 1.009, 0.166
2022-09-03 15:42:00, 16770, 7417, 0.0, 14.6, 57.0, 582.5, 5.0, 158.203, 0.996, 1.021, 1.005, 0.180
2022-09-03 14:42:00, 16900, 7418, 0.0, 13.9, 52.0, 583.0, 4.0, 158.963, 1.000, 1.018, 1.000, 0.177
2022-09-03 13:42:00, 16569, 7530, 0.0, 14.7, 58.0, 582.9, 4.0, 159.713, 0.999, 1.020, 0.995, 0.195
2022-09-03 12:42:00, 16983, 7698, 0.0, 13.8, 76.0, 582.7, 2.0, 158.647, 0.998, 1.023, 1.002, 0.170
2022-09-03 11:42:00, 16909, 7517, 0.0, 14.3, 84.0, 582.2, 0.0, 158.833, 0.994, 1.022, 1.001, 0.178
2022-09-03 10:42:00, 16726, 7535, 0.0, 14.3, 83.0, 581.7, -1.0, 158.614, 0.990, 1.020, 1.002, 0.189
2022-09-03 09:42:00, 16617, 7467, 0.0, 14.3, 86.0, 581.5, -2.0, 158.086, 0.989, 1.020, 1.006, 0.192
2022-09-03 08:42:00, 16993, 7550, 0.0, 13.5, 82.0, 581.3, -1.0, 157.439, 0.987, 1.020, 1.010, 0.174
2022-09-03 07:42:00, 16677, 7595, 0.0, 11.5, 82.0, 581.3, -1.0, 156.603, 0.987, 1.020, 1.015, 0.184
2022-09-03 06:42:00, 17026, 7589, 0.0, 11.5, 93.0, 581.4, 0.0, 155.999, 0.988, 1.024, 1.019, 0.163
2022-09-03 05:42:00, 16771, 7551, 0.0, 13.8, 96.0, 581.9, -1.0, 156.090, 0.992, 1.023, 1.019, 0.171
2022-09-03 04:42:00, 16681, 7430, 0.0, 12.8, 95.0, 582.3, 0.0, 156.908, 0.995, 1.025, 1.013, 0.176
2022-09-03 03:42:00, 16689, 7614, 0.0, 12.8, 91.0, 582.7, 0.0, 156.362, 0.998, 1.024, 1.017, 0.171
2022-09-03 02:42:00, 16918, 7447, 0.0, 12.8, 92.0, 582.7, 0.0, 157.812, 0.998, 1.024, 1.007, 0.169
2022-09-03 01:42:00, 16855, 7561, 0.0, 12.9, 89.0, 582.6, 0.0, 158.232, 0.997, 1.023, 1.005, 0.174
2022-09-03 00:42:00, 17120, 7608, 0.0, 12.9, 86.0, 582.0, 0.0, 158.164, 0.992, 1.023, 1.005, 0.167
2022-09-02 23:42:00, 17060, 7742, 0.0, 13.0, 84.0, 581.4, 1.0, 158.986, 0.988, 1.024, 1.000, 0.175
2022-09-02 22:42:00, 17125, 7588, 0.0, 13.0, 79.0, 580.8, 1.0, 158.986, 0.983, 1.022, 1.000, 0.177
2022-09-02 21:42:00, 17033, 7621, 0.0, 14.3, 73.0, 580.6, 2.0, 158.269, 0.982, 1.022, 1.005, 0.178
2022-09-02 20:42:00, 17023, 7756, 0.0, 14.3, 78.0, 580.4, 2.0, 158.002, 0.980, 1.023, 1.006, 0.179
2022-09-02 19:42:00, 17076, 7561, 0.0, 14.2, 61.0, 580.4, 4.0, 157.832, 0.980, 1.021, 1.007, 0.177
2022-09-02 18:42:00, 17029, 7658, 0.0, 14.2, 71.0, 580.8, 4.0, 158.205, 0.983, 1.024, 1.005, 0.176
2022-09-02 17:42:00, 16855, 7679, 0.0, 14.2, 80.0, 581.5, 2.0, 157.573, 0.989, 1.024, 1.009, 0.176
2022-09-02 16:42:00, 17051, 7604, 0.0, 14.2, 54.0, 581.6, 6.0, 158.362, 0.989, 1.021, 1.004, 0.174
2022-09-02 15:42:00, 17121, 7515, 0.0, 14.2, 54.0, 582.1, 4.0, 158.480, 0.993, 1.019, 1.003, 0.170
2022-09-02 14:42:00, 17215, 7579, 0.0, 14.7, 63.0, 582.5, 3.0, 157.969, 0.996, 1.020, 1.006, 0.162
2022-09-02 13:42:00, 16944, 7601, 0.0, 14.7, 70.0, 581.9, 2.0, 159.152, 0.992, 1.021, 0.999, 0.180
2022-09-02 12:42:00, 17251, 7581, 0.0, 14.7, 40.0, 581.4, 5.0, 158.710, 0.988, 1.015, 1.002, 0.172
2022-09-02 11:42:00, 17401, 7719, 0.0, 14.3, 38.0, 581.1, 1.0, 159.424, 0.985, 1.011, 0.997, 0.174
2022-09-02 10:42:00, 17279, 7604, 0.0, 14.3, 53.0, 580.7, 0.0, 159.057, 0.982, 1.014, 1.000, 0.177
2022-09-02 09:43:00, 17092, 7688, 0.0, 14.3, 59.0, 580.3, -1.0, 157.972, 0.979, 1.014, 1.006, 0.183
2022-09-02 08:42:00, 17293, 7772, 0.0, 13.8, 55.0, 580.2, 0.0, 158.117, 0.979, 1.014, 1.005, 0.175
2022-09-02 07:42:00, 17253, 7783, 0.0, 12.2, 57.0, 580.5, -1.0, 158.045, 0.981, 1.014, 1.006, 0.175
2022-09-02 06:42:00, 17334, 7672, 0.0, 14.3, 44.0, 580.4, 1.0, 157.704, 0.980, 1.012, 1.008, 0.172
2022-09-02 05:42:00, 16909, 7592, 0.0, 13.3, 61.0, 581.0, 0.0, 158.218, 0.985, 1.016, 1.005, 0.186
2022-09-02 04:42:00, 17253, 7680, 0.0, 13.8, 60.0, 581.3, 0.0, 158.007, 0.987, 1.016, 1.006, 0.169
2022-09-02 03:42:00, 17099, 7830, 0.0, 12.2, 60.0, 581.5, 0.0, 157.679, 0.989, 1.016, 1.008, 0.172
2022-09-02 02:42:00, 16972, 7711, 0.0, 5.8, 67.0, 581.6, -1.0, 157.867, 0.989, 1.016, 1.007, 0.178
2022-09-02 01:42:00, 17193, 7600, 0.0, 12.9, 55.0, 581.3, 1.0, 157.958, 0.987, 1.015, 1.006, 0.172
2022-09-02 00:42:00, 17040, 7679, 0.0, 12.9, 66.0, 580.9, 0.0, 158.099, 0.984, 1.017, 1.006, 0.179
2022-09-01 23:42:00, 17071, 7655, 0.0, 13.0, 62.0, 580.3, 1.0, 159.150, 0.979, 1.017, 0.999, 0.187
2022-09-01 22:42:00, 17222, 7635, 0.0, 13.0, 55.0, 580.0, 2.0, 159.150, 0.977, 1.017, 0.999, 0.182
2022-09-01 21:42:00, 17540, 7778, 0.0, 14.1, 23.0, 580.6, 7.0, 157.912, 0.982, 1.010, 1.007, 0.165
2022-09-01 20:46:00, 17570, 7667, 0.0, 14.1, 24.0, 580.6, 8.0, 157.362, 0.982, 1.011, 1.010, 0.161
2022-09-01 19:42:00, 17320, 7871, 0.0, 14.1, 16.0, 580.7, 8.0, 158.310, 0.982, 1.007, 1.004, 0.177
2022-09-01 18:42:00, 17382, 7765, 0.0, 14.1, 32.0, 581.0, 8.0, 159.216, 0.985, 1.014, 0.999, 0.171
2022-09-01 17:42:00, 17060, 7874, 0.0, 14.1, 38.0, 581.5, 7.0, 158.105, 0.989, 1.016, 1.006, 0.175
2022-09-01 16:42:00, 16874, 7731, 0.0, 14.2, 39.0, 581.6, 8.0, 158.356, 0.989, 1.017, 1.004, 0.184
2022-09-01 15:42:00, 17018, 7791, 0.0, 14.6, 50.0, 581.8, 6.0, 158.795, 0.991, 1.020, 1.001, 0.177
2022-09-01 14:42:00, 16914, 7839, 0.0, 14.7, 61.0, 582.0, 5.0, 159.121, 0.992, 1.022, 0.999, 0.180
2022-09-01 13:42:00, 16694, 7879, 0.0, 14.7, 63.0, 582.1, 3.0, 158.855, 0.993, 1.020, 1.001, 0.189
2022-09-01 12:42:00, 16546, 7746, 0.0, 5.7, 81.0, 581.8, 1.0, 159.657, 0.991, 1.023, 0.996, 0.199
2022-09-01 11:46:00, 16512, 7768, 0.0, 12.2, 90.0, 581.4, 0.0, 158.769, 0.988, 1.024, 1.001, 0.198
2022-09-01 10:42:00, 16633, 7777, 0.0, 12.2, 92.0, 581.0, 0.0, 158.003, 0.985, 1.024, 1.006, 0.191
2022-09-01 09:42:00, 16672, 7893, 0.0, 14.3, 94.0, 580.6, -2.0, 157.967, 0.982, 1.021, 1.006, 0.194
2022-09-01 08:42:00, 16747, 7861, 0.0, 10.1, 93.0, 580.4, -2.0, 157.829, 0.980, 1.021, 1.007, 0.191
2022-09-01 07:42:00, 16590, 7717, 0.0, 10.1, 93.0, 580.6, -2.0, 157.745, 0.982, 1.021, 1.008, 0.196
2022-09-01 06:42:00, 16906, 7666, 0.0, 23.1, 95.0, 580.9, 0.0, 157.606, 0.984, 1.025, 1.009, 0.177
2022-09-01 05:42:00, 16782, 7349, 0.0, 12.8, 92.0, 581.2, 0.0, 158.238, 0.986, 1.024, 1.005, 0.185
